name,split,source_label,source_group,label_name,label_id,audio_path
Dana4321.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/52a09956e895592d0b1bd3faea88b49703ef22fdf3db9d47f742c74a4da567ef
Dana4322.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/7ce7bd76384580b86515ef3eb37cc2c60ca8c4d97fee2075ffc118d73222cdda
Dana4323.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/259618151d095da573dc394e1f85e69e4543858e3a363fe67df0e5a1fb0ea13f
Dana4324.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/7204ec31f08b7b6007a3127a95fb533dd1ac694f1be2b12be77d8090b947ed6b
Dana4325.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/5e14190e048d40f7d51e97838e4938205d55fce876a38422317fd446bd51c954
Dana4326.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/439530c05b3bed16e473669019cb9cc055f278408edffa079f7da88ecbd0683d
Dana4327.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/2ac8ad3c11b083516a36305544bdc1d3d88a6d13721b5c635adf364d223f80a2
Dana4328.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/ee740ef3fddee7892da3322be6ff8a18400e757d9b7c7d73b3db05b835112784
Dana4329.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/90272613964d638812e466b428072a31c4880a71a6e2dda42b69cf70767f82d6
Dana4330.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/625c43b5b37c9352c5b9751832a1266f04568833bd6bc526c17a139676c25bb6
Dana4331.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/98835c3cab3aed80b7da6b06be2ebde72e9f19b7783322f23eebd4d75cfdc65b
Dana4332.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/1797d3d17db886830171f69ab0316d85e45c7e04cec326009d251b68e55e90e1
Dana4333.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/e0871458b0cce0c8114d74285f24a82c5a4abe2eeb1ce4753d8b22c7b0878fd4
Dana4334.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/800595e6e4be6a6084ca9d3039a307f41fb64d41d0748ae4d25895586d45bd86
Dana4335.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/ac90e8864311e98d0da6c95fc0060a46d2af2a61ade4084dcb7c0c648831d019
Dana4336.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/f4b23e2442c6e67433bc10a9f5d7f016edec2b1709f3d0867c04862c2a507858
Dana4337.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/33ce3760813773722b1f7ec0d95eae4060717b42243963c92b7acbaffe03b760
Dana4338.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/95ad50e72a9dafd3394abab6d8c946a73b4a60bf588cfa5343c70b5727e58b03
Dana4339.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/e42d3cfe565973926fe2c8a863fffb756f70bd0ed1624964b1b66b4774cff44d
Dana4340.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/d3da8f49a1918e60c92587346f9f79068ffe51c65753a0bc8758ba6dfd45b4a7
Dana4341.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/542085399c7f8898a466030c3db19afa399cbcae4433c184baa955f7cd72bb94
Dana4342.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/afc8608273ac0c5b442547a18723a81a0aaf02d9951c00c5d4663c3e58990e32
Dana4343.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/8782c76770e2ad43e0ef43c9d0f357ad47f39bda5bfb05805f93f343f39bf8f0
Dana4344.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/1ef7de98b8bf215b35ce723ee932b84c144fe9dd5d0e0b4da2ad42de42e94314
Dana4345.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/db72367fdb4ca4f5daf62db9eb37a9ace28f87e1523621635f7b86c9bb2db217
Dana4346.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/1b7a655a5d994bfcce36dc30b9239ad189f2d76702cb856dcf47e6a6f991d2c7
Dana4347.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/c56d1de28cc3df89b7b22ed4ddb47c9f9ac092727adaf2a2700ba63041978eb8
Dana4348.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/b6d62afe736663811e993178e07231e75dd7667181d2679158100759454a1a26
Dana4349.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/d8c3da7a7d9fd33505e836852a6a487db96b4f4c821fae370d94ec5dca21c969
Dana4350.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/48aa2757fce308a4cda3968881cb9d9acaa9106ea1441c5b4dcce2eed4f509b2
Dana4351.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/f07cfb3a5a0f553a9f99e4ab0870534a5c9b1fe177df5c59ebfb53810447f50f
Dana4352.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/4a72f90be291a3d4cbdd58e460d7a213bbc5c70382840cb5f0f07d4ab9dc62cd
Dana4353.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/da80d8f8429a590d3d2d81ff977bfa1a2e631bc5cde7301de333f2a198b433a4
Dana4354.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/e27312a0123a1a0b33a2b447f29ef88b99a276a28675794b24c66768e7043d5e
Dana4355.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/b80aad0c06a7e4a54e046f3bbf2aec2b2fd49ab21e44175a55ee8b2a72e7b2a4
Dana4356.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/4be6e9bee26dabae75969235dace56e336097fad219582a90ccdbd405fd403a2
Dana4357.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/444d33e681976b23e601b6d16c1b2e12fdad93996549e55e27ea42c3527fab87
Dana4358.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/ee16f346e94654a59ff0766cfb11e2973f1ce81a9ce6e89fd5fe43e969a851d9
Dana4359.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/ad374a87f0722d0bdb16527bfecddb221b501a50e5a4fd6d225bdab98cb04575
Dana4360.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/026d05aad58b6170edd6a0988f993ec9570531e197407bf534af6cded42f7eba
Dana4361.wav,test,Dana,identity::Dana,whistle,1,/home/pablo/.cache/huggingface/hub/datasets--dolphinteam--DophinWhistle-Detection-Finetuning-old/blobs/6d203d4ab0b997be4c6fa590c9a7576bb45a32708442b822d0bfa399229822a6
